round,ss.beta.mult,beta.mult,sy.mult,clone,number,exposure,fluor.,control,f,ss.f,length,scope,mm,eggs,time ,notes,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,fecundity,death.age,end.size,dead,infected,uninfected,spore yield,mult.inf,mult.uninf,mult.ed,more notes,group f,group ss f,ID
3,0.461193926,0.657794584,0.925286268,Down.282,13,393,244.37,295.613,7.614708,5.287992,60,B,1.19692104,0,0.375,,0,0,0,1,0,,,,,,,,,,,,,,,1,9,59,1,0,1,,0,0,1,,,,939
3,0.461193926,0.657794584,0.925286268,Down.282,14,393,236.72,287.924,7.832742,5.625353,59,B,1.176972356,0,0.375,,0,0,0,0,0,0,,,,,,,,,,,,,,0,10,62,1,0,1,,0,0,1,,,,940
3,0.461193926,0.657794584,0.925286268,Down.282,15,393,242.68,280.235,5.755393,3.625216,63,B,1.256767092,3,0.375,,0,0,0,2,,,,,,,,,,,,,,,,2,8,57,1,0,1,,0,0,1,,,,941
3,0.461193926,0.657794584,0.925286268,Mid.244,1,0,223.21,328.3082,14.882391,8.046275,68,A,1.324974288,4,0.388888889,,0,0,0,1,0,3,0,0,1,0,0,4,0,0,3,0,0,4,0,16,,84,0,0,1,,0,1,0,,,,942
3,0.461193926,0.657794584,0.925286268,Mid.244,2,0,179.93,320.3664,22.251759,11.035389,71,A,1.383429036,3,0.388888889,,0,0,0,2,0,2,1,0,3,0,0,0,,,,,,,,8,16,73,1,0,1,,0,1,0,,,,943
3,0.461193926,0.657794584,0.925286268,Mid.244,3,0,266.36,312.4246,6.152698,3.051328,71,A,1.383429036,9,0.388888889,,0,0,0,4,0,0,3,0,1,0,,,,,,,,,,8,14,74,1,0,1,,0,1,0,,,,944
3,0.461193926,0.657794584,0.925286268,Mid.244,4,0,209.16,304.4828,14.484153,9.731358,61,A,1.188579876,0,0.388888889,,0,0,0,4,0,0,3,0,0,2,0,1,3,0,0,2,0,3,0,18,,89,0,0,1,,0,1,0,,,,945
3,0.461193926,0.657794584,0.925286268,Mid.244,5,0,136.13,296.541,30.030757,14.088364,73,A,1.422398868,4,0.388888889,,0,0,0,3,0,4,0,0,4,0,0,1,0,0,5,0,0,,,17,21,92,1,0,1,,0,1,0,,,,946
3,0.461193926,0.657794584,0.925286268,Mid.244,7,0,189.25,280.6574,15.199681,6.755414,75,A,1.4613687,5,0.388888889,,0,0,4,0,0,4,0,0,5,0,0,2,0,,,,,,,15,17,86,1,0,1,,0,1,0,,,,947
3,0.461193926,0.657794584,0.925286268,Mid.244,9,0,161.65,326.369,27.100098,16.035561,65,A,1.26651954,0,0.388888889,,0,0,0,0,4,0,0,4,0,0,4,0,0,1,0,0,1,0,,14,22,84,1,0,1,,0,1,0,,,,948
3,0.461193926,0.657794584,0.925286268,Mid.244,10,0,159.14,318.68,26.784121,12.916725,72,A,1.402913952,4,0.388888889,,0,0,0,4,0,4,0,0,3,0,0,0,0,0,2,0,0,0,0,13,,85,0,0,1,,0,1,0,,,,949
3,0.461193926,0.657794584,0.925286268,Mid.244,11,0,240.41,310.991,9.928987,4.657997,73,A,1.422398868,4,0.388888889,,0,0,4,0,0,4,0,0,0,0,0,,,,,,,,,8,15,82,1,0,1,,0,1,0,,,,950
3,0.461193926,0.657794584,0.925286268,Mid.244,12,0,199.58,303.302,16.142677,6.986962,76,A,1.480853616,0,0.388888889,,0,0,3,0,0,5,0,0,4,0,0,,,,,,,,,12,15,85,1,0,1,,0,1,0,,,,951
3,0.461193926,0.657794584,0.925286268,Mid.244,14,0,149.15,287.924,25.370127,11.901918,73,A,1.422398868,4,0.388888889,,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,,3,16,80,1,0,1,,0,1,0,,,,952
3,0.461193926,0.657794584,0.925286268,Mid.244,15,0,182.18,280.235,16.610143,8.721982,69,A,1.344459204,2,0.388888889,,0,0,0,2,0,2,0,0,3,0,0,1,0,0,3,0,0,,,11,21,80,1,0,1,,0,1,0,,,,953
3,0.461193926,0.657794584,0.925286268,Mid.244,1,75,187.39,328.3082,21.629345,9.361732,76,A,1.480853616,4,0.388888889,,0,0,3,0,0,5,0,3,0,,,,,,,,,,,11,13,80,1,1,0,7.125,1,0,0,ss,,,954
3,0.461193926,0.657794584,0.925286268,Mid.244,3,75,216.7,312.4246,14.111328,6.107743,76,A,1.480853616,4,0.388888889,,0,0,0,4,0,0,0,0,0,,,,,,,,,,,4,13,75,1,1,0,7.625,1,0,0,ss,,,955
3,0.461193926,0.657794584,0.925286268,Mid.244,5,75,187.32,296.541,17.718445,7.471094,77,A,1.500338532,5,0.388888889,,0,0,3,0,0,3,0,0,3,0,,,,,,,,,,9,14,80,1,0,1,,0,1,0,,,,956
3,0.461193926,0.657794584,0.925286268,Mid.244,7,75,199.37,280.6574,13.190361,7.131467,68,A,1.324974288,3,0.388888889,,0,0,0,3,0,0,0,0,2,0,,,,,,,,,,5,14,72,1,0,1,,0,1,0,,,,957
3,0.461193926,0.657794584,0.925286268,Mid.244,10,75,,,,,76,A,1.480853616,5,0.388888889,,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,3,15,83,1,1,0,3.75,1,0,0,,,,958
3,0.461193926,0.657794584,0.925286268,Mid.244,11,75,189.81,310.991,19.044273,8.694427,74,A,1.441883784,4,0.388888889,,0,0,3,,,,,,,,,,,,,,,,,3,7,,1,0,1,,0,0,1,,,,959
3,0.461193926,0.657794584,0.925286268,Mid.244,12,75,215.93,303.302,13.105597,6.686529,70,A,1.36394412,3,0.388888889,,0,0,2,1,0,2,0,0,0,,,,,,,,,,,5,13,72,1,0,1,,0,1,0,,,,960
3,0.461193926,0.657794584,0.925286268,Mid.244,1,200,224.51,328.3082,14.658398,8.946776,64,A,1.247034624,3,0.388888889,,0,0,0,4,0,0,0,,,,,,,,,,,,,4,11,72,1,0,1,,0,0,1,,,,961
3,0.461193926,0.657794584,0.925286268,Mid.244,2,200,214.8,320.3664,15.419236,7.039461,74,A,1.441883784,5,0.388888889,,0,0,3,0,0,0,,,,,,,,,,,,,,3,10,74,1,0,1,,0,0,1,,,,962
3,0.461193926,0.657794584,0.925286268,Mid.244,4,200,209.62,304.4828,14.399418,6.755216,73,A,1.422398868,3,0.388888889,,0,0,3,0,0,5,0,0,0,0,0,0,0,0,,,,,,8,18,79,1,0,1,,0,1,0,,,,963
3,0.461193926,0.657794584,0.925286268,Mid.244,5,200,188.64,296.541,17.447595,8.185211,73,A,1.422398868,5,0.388888889,,0,0,0,4,0,4,0,0,,,,,,,,,,,,8,12,75,1,0,1,,0,1,0,,,,964
3,0.461193926,0.657794584,0.925286268,Mid.244,7,200,182.69,280.6574,16.560411,7.167768,76,A,1.480853616,6,0.388888889,,0,0,3,0,1,0,0,3,0,0,2,0,,,,,,,,9,16,79,1,1,0,8.625,1,0,0,,,,965
3,0.461193926,0.657794584,0.925286268,Mid.244,8,200,214.01,272.7156,9.349975,5.055133,68,A,1.324974288,3,0.388888889,,0,0,0,3,0,0,0,0,,,,,,,,,,,,3,12,66,1,0,1,,0,1,0,,,,966
3,0.461193926,0.657794584,0.925286268,Mid.244,10,200,,,,,78,A,1.519823448,5,0.388888889,,0,0,3,0,0,1,0,1,2,0,0,,,,,,,,,7,15,83,1,1,0,20.875,1,0,0,,,,967
3,0.461193926,0.657794584,0.925286268,Mid.244,11,200,225.35,310.991,12.424213,5.828586,73,A,1.422398868,4,0.388888889,,0,0,3,0,0,3,0,0,0,0,,,,,,,,,,6,14,80,1,0,1,,0,1,0,,,,968
3,0.461193926,0.657794584,0.925286268,Mid.244,14,200,185.43,287.924,16.972165,7.748432,74,A,1.441883784,5,0.388888889,,0,0,0,5,0,3,0,0,0,,,,,,,,,,,8,13,75,1,1,0,5.375,1,0,0,ss,,,969
3,0.461193926,0.657794584,0.925286268,Mid.244,15,200,201.35,280.235,12.751091,6.695595,69,A,1.344459204,4,0.388888889,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,2,13,73,1,1,0,4.5,1,0,0,ss,,,970
3,0.461193926,0.657794584,0.925286268,Mid.244,1,393,223.1,328.3082,14.901404,6.803052,74,A,1.441883784,4,0.388888889,,0,0,0,3,0,0,,,,,,,,,,,,,,3,10,78,1,0,1,,0,0,1,,,,971
3,0.461193926,0.657794584,0.925286268,Mid.244,2,393,212.57,320.3664,15.821768,7.422485,73,A,1.422398868,4,0.388888889,,0,0,4,0,0,3,0,0,0,0,0,,,,,,,,,7,15,80,1,1,0,,1,0,0,,,,972
3,0.461193926,0.657794584,0.925286268,Mid.244,3,393,248.02,312.4246,8.90436,4.294155,72,A,1.402913952,3,0.388888889,,0,0,0,3,0,0,0,0,,,,,,,,,,,,3,12,77,1,0,1,,0,1,0,,,,973
3,0.461193926,0.657794584,0.925286268,Mid.244,4,393,258.89,304.4828,6.256723,2.856429,74,A,1.441883784,3,0.388888889,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,3,19,83,1,0,1,,0,1,0,,,,974
3,0.461193926,0.657794584,0.925286268,Mid.244,5,393,199.71,296.541,15.248025,6.961297,74,A,1.441883784,4,0.388888889,,0,0,3,0,0,0,0,0,0,,,,,,,,,,,3,13,74,1,0,1,,0,1,0,,,,975
3,0.461193926,0.657794584,0.925286268,Mid.244,6,393,191.19,288.5992,15.882603,7.451024,73,A,1.422398868,4,0.388888889,,0,0,3,0,1,1,0,0,0,,,,,,,,,,,5,13,75,1,0,1,,0,1,0,,,,976
3,0.461193926,0.657794584,0.925286268,Mid.244,7,393,236,280.6574,6.684541,3.051744,74,A,1.441883784,4,0.388888889,,0,0,0,4,0,0,0,0,0,,,,,,,,,,,4,13,79,1,0,1,,0,1,0,,,,977
3,0.461193926,0.657794584,0.925286268,Mid.244,10,393,232.76,318.68,12.118355,4.9796,78,A,1.519823448,4,0.388888889,,0,0,0,5,0,3,0,0,0,,,,,,,,,,,8,13,82,1,0,1,,0,1,0,,,,978
3,0.461193926,0.657794584,0.925286268,Mid.244,11,393,199.95,310.991,17.03687,7.777972,74,A,1.441883784,4,0.388888889,,0,0,0,5,0,0,0,0,,,,,,,,,,,,5,12,79,1,0,1,,0,1,0,,,,979
3,0.461193926,0.657794584,0.925286268,Mid.244,12,393,226.99,303.302,11.178889,5.391054,72,A,1.402913952,3,0.388888889,,0,0,0,3,0,1,2,,,,,,,,,,,,,6,11,62,1,0,1,,0,0,1,,,,980
3,0.461193926,0.657794584,0.925286268,Mid.244,14,393,217.65,287.924,10.792605,5.063148,73,A,1.422398868,3,0.388888889,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1,13,77,1,1,0,3.5,1,0,0,ss,,,981
3,0.461193926,0.657794584,0.925286268,Mid.244,15,393,168.4,280.235,19.643905,8.968182,74,A,1.441883784,5,0.388888889,,0,0,4,0,0,0,0,0,0,,,,,,,,,,,4,13,78,1,1,0,9.75,1,0,0,ss,,,982
3,0.461193926,0.657794584,0.925286268,Mid.252,1,0,238.06,328.3082,12.244955,6.247426,70,A,1.36394412,4,0.39375,,0,0,5,0,0,5,0,0,0,,,,,,,,,,,10,13,73,1,0,1,,0,1,0,,,,983
3,0.461193926,0.657794584,0.925286268,Mid.252,2,0,223.53,320.3664,13.711227,6.432364,73,A,1.422398868,4,0.39375,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,4,21,,1,0,1,,0,1,0,,,,984
3,0.461193926,0.657794584,0.925286268,Mid.252,3,0,,,,,73,A,1.422398868,4,0.39375,,0,0,0,0,0,9,0,2,3,,,,,,,,,,,14,13,71,1,0,1,,0,1,0,,,,985
3,0.461193926,0.657794584,0.925286268,Mid.252,4,0,187.27,304.4828,18.516692,10.956623,65,A,1.26651954,2,0.39375,,0,0,0,0,4,0,0,4,0,0,7,0,0,0,0,0,0,,,15,21,79,1,0,1,,0,1,0,,,,986
3,0.461193926,0.657794584,0.925286268,Mid.252,5,0,190.1,296.541,16.938485,7.946371,73,A,1.422398868,4,0.39375,,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7,,84,0,0,1,,0,1,0,,,,987
3,0.461193926,0.657794584,0.925286268,Mid.252,6,0,199.5,288.5992,14.0657,7.604726,68,A,1.324974288,5,0.39375,,0,0,3,0,0,4,,,,,,,,,,,,,,7,10,71,1,0,1,,0,0,1,,,,988
3,0.461193926,0.657794584,0.925286268,Mid.252,7,0,150.03,280.6574,23.859026,12.172972,70,A,1.36394412,3,0.39375,,0,0,3,0,7,0,0,2,0,0,4,0,0,0,0,2,0,,,18,21,80,1,0,1,,0,1,0,,,,989
3,0.461193926,0.657794584,0.925286268,Mid.252,8,0,216.99,272.7156,8.707742,4.199335,72,A,1.402913952,4,0.39375,,0,0,0,3,,,,,,,,,,,,,,,,3,8,69,1,0,1,,0,0,1,,,,990
3,0.461193926,0.657794584,0.925286268,Mid.252,9,0,188.22,326.369,20.968272,10.698098,70,A,1.36394412,4,0.39375,,0,0,0,0,0,3,0,1,0,,,,,,,,,,,4,13,74,1,0,1,,0,1,0,,,,991
3,0.461193926,0.657794584,0.925286268,Mid.252,10,0,209.38,318.68,16.001397,7.935627,71,A,1.383429036,4,0.39375,,0,0,3,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,10,,85,0,0,1,,0,1,0,,,,992
3,0.461193926,0.657794584,0.925286268,Mid.252,11,0,210.79,310.991,14.815299,6.950318,73,A,1.422398868,4,0.39375,,0,0,2,4,0,1,0,0,0,0,6,4,0,3,0,0,2,0,0,22,23,82,1,0,1,,0,1,0,,,,993
3,0.461193926,0.657794584,0.925286268,Mid.252,13,0,206.15,295.613,13.731318,8.380932,64,A,1.247034624,2,0.39375,,0,0,,,,,,,,,,,,,,,,,,0,6,,1,0,1,,0,0,1,,,,994
3,0.461193926,0.657794584,0.925286268,Mid.252,14,0,225.9,287.924,9.242062,5.640907,64,A,1.247034624,0,0.39375,,0,0,0,0,,,,,,,,,,,,,,,,0,8,,1,0,1,,0,0,1,,,,995
3,0.461193926,0.657794584,0.925286268,Mid.252,15,0,240.02,280.235,5.901192,2.768433,73,A,1.422398868,5,0.39375,,0,0,0,6,0,,,,,,,,,,,,,,,6,9,74,1,0,1,,0,0,1,,,,996
3,0.461193926,0.657794584,0.925286268,Mid.252,1,75,215.26,328.3082,16.080236,7.341233,74,A,1.441883784,4,0.39375,,0,0,3,0,0,5,0,0,1,0,0,,,,,,,,,9,,,,,,,,,,,,,997
3,0.461193926,0.657794584,0.925286268,Mid.252,2,75,245.07,320.3664,10.206532,5.518237,68,A,1.324974288,4,0.39375,,0,0,0,3,0,0,0,0,1,0,0,4,0,5,0,0,0,0,0,13,,83,0,0,1,,0,1,0,,,,998
3,0.461193926,0.657794584,0.925286268,Mid.252,3,75,203.22,312.4246,16.383772,8.858008,68,A,1.324974288,4,0.39375,,0,0,0,4,0,3,0,0,0,0,0,0,0,,,,,,,7,17,79,1,0,1,,0,1,0,,,,999
3,0.461193926,0.657794584,0.925286268,Mid.252,4,75,197.48,304.4828,16.494373,7.530302,74,A,1.441883784,5,0.39375,,0,0,3,0,0,,,,,,,,,,,,,,,3,9,74,1,0,1,,0,0,1,,,,1000
3,0.461193926,0.657794584,0.925286268,Mid.252,5,75,198.49,296.541,15.29321,6.796982,75,A,1.4613687,5,0.39375,,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,0,,9,22,84,1,0,1,,0,1,0,,,,1001
3,0.461193926,0.657794584,0.925286268,Mid.252,6,75,206.02,288.5992,12.840595,6.942363,68,A,1.324974288,4,0.39375,,0,0,0,3,0,0,1,0,1,2,5,6,,,,,,,,18,16,78,1,0,1,,0,1,0,,,,1002
3,0.461193926,0.657794584,0.925286268,Mid.252,7,75,173.5,280.6574,18.322176,8.595504,73,A,1.422398868,4,0.39375,,0,0,3,0,1,0,0,3,0,0,0,,,,,,,,,7,15,79,1,1,0,21.25,1,0,0,,,,1003
3,0.461193926,0.657794584,0.925286268,Mid.252,8,75,152.79,272.7156,22.07105,10.94577,71,A,1.383429036,0,0.39375,,0,0,0,0,0,0,0,2,0,0,6,0,,,,,,,,8,16,86,1,0,1,,0,1,0,,,,1004
3,0.461193926,0.657794584,0.925286268,Mid.252,9,75,,,,,71,A,1.383429036,5,0.39375,,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,1,,,12,21,80,1,0,1,,0,1,0,,,,1005
3,0.461193926,0.657794584,0.925286268,Mid.252,10,75,208.76,318.68,16.114369,7.559753,73,A,1.422398868,4,0.39375,,0,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,1,0,,9,22,81,1,0,1,,0,1,0,,,,1006
3,0.461193926,0.657794584,0.925286268,Mid.252,11,75,215.39,310.991,13.9929,6.564506,73,A,1.422398868,4,0.39375,,0,0,3,0,4,0,0,0,0,0,3,0,0,2,0,0,0,2,0,14,,84,0,0,1,,0,1,0,,,,1007
3,0.461193926,0.657794584,0.925286268,Mid.252,12,75,,,,,72,A,1.402913952,4,0.39375,,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,,,9,21,85,1,0,1,,0,1,0,,,,1008
3,0.461193926,0.657794584,0.925286268,Mid.252,13,75,194.16,295.613,16.014042,8.17043,70,A,1.36394412,4,0.39375,,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,81,0,0,1,,0,1,0,,,,1009
3,0.461193926,0.657794584,0.925286268,Mid.252,14,75,181.04,287.924,17.675374,8.765807,71,A,1.383429036,3,0.39375,,0,0,0,3,0,2,0,0,3,0,0,5,0,5,0,0,3,0,0,21,23,,1,0,1,,0,1,0,,,,1010
3,0.461193926,0.657794584,0.925286268,Mid.252,15,75,183.33,280.235,16.165361,7.583675,73,A,1.422398868,4,0.39375,,0,0,0,3,,,,,,,,,,,,,,,,3,8,71,1,0,1,,0,0,1,,,,1011
3,0.461193926,0.657794584,0.925286268,Mid.252,1,200,221.07,328.3082,15.065654,7.067768,73,A,1.422398868,4,0.39375,,0,0,3,3,0,3,0,,,,,,,,,,,,,9,11,71,1,0,1,,0,0,1,,,,1012
3,0.461193926,0.657794584,0.925286268,Mid.252,2,200,253.47,320.3664,8.922662,4.824103,68,A,1.324974288,4,0.39375,,0,0,0,3,0,0,,,,,,,,,,,,,,3,10,65,1,0,1,,0,0,1,,,,1013
3,0.461193926,0.657794584,0.925286268,Mid.252,3,200,181.22,312.4246,20.748625,9.472528,74,A,1.441883784,5,0.39375,,0,0,3,0,0,0,0,1,0,,,,,,,,,,,4,13,70,1,1,0,11,1,0,0,ss,,,1014
3,0.461193926,0.657794584,0.925286268,Mid.252,4,200,216.31,304.4828,13.024839,5.946329,74,A,1.441883784,4,0.39375,,0,0,4,0,0,4,0,7,0,0,0,,,,,,,,,15,15,80,1,0,1,,0,1,0,,,,1015
3,0.461193926,0.657794584,0.925286268,Mid.252,5,200,245.92,296.541,7.130637,3.855232,68,A,1.324974288,4,0.39375,,0,0,0,4,,,,,,,,,,,,,,,,4,8,67,1,0,1,,0,0,1,,,,1016
3,0.461193926,0.657794584,0.925286268,Mid.252,6,200,178.25,288.5992,18.35626,8.852363,72,A,1.402913952,4,0.39375,,0,0,0,0,5,0,0,3,0,0,7,0,0,2,0,4,0,,,21,21,85,1,0,1,,0,1,0,,,,1017
3,0.461193926,0.657794584,0.925286268,Mid.252,7,200,202.33,280.6574,12.466083,5.848228,73,A,1.422398868,5,0.39375,,0,0,0,4,0,0,0,0,,,,,,,,,,,,4,12,79,1,0,1,,0,1,0,,,,1018
3,0.461193926,0.657794584,0.925286268,Mid.252,9,200,202.29,326.369,18.221955,10.457963,66,A,1.286004456,4,0.39375,,0,0,3,0,4,0,0,1,0,0,2,0,0,2,0,4,0,0,,16,22,79,1,0,1,,0,1,0,,,,1019
3,0.461193926,0.657794584,0.925286268,Mid.252,10,200,226.06,318.68,13.08141,7.984259,64,A,1.247034624,0,0.39375,,0,0,0,0,1,3,0,2,0,0,0,,,,,,,,,6,15,73,1,1,0,11.75,1,0,0,,,,1020
3,0.461193926,0.657794584,0.925286268,Mid.252,11,200,,,,,61,A,1.188579876,5,0.39375,,0,0,2,0,0,2,0,2,6,0,1,0,0,0,0,,,,,13,19,82,1,0,1,,0,1,0,,,,1021
3,0.461193926,0.657794584,0.925286268,Mid.252,12,200,211.85,303.302,13.670496,6.413256,73,A,1.422398868,4,0.39375,,0,0,0,3,0,0,3,0,,,,,,,,,,,,6,12,73,1,0,1,,0,1,0,,,,1022
3,0.461193926,0.657794584,0.925286268,Mid.252,13,200,205.74,295.613,13.807159,7.464943,68,A,1.324974288,4,0.39375,,0,0,0,4,0,0,,,,,,,,,,,,,,4,10,71,1,0,1,,0,0,1,,,,1023
3,0.461193926,0.657794584,0.925286268,Mid.252,14,200,196.31,287.924,14.590534,7.44415,70,A,1.36394412,0,0.39375,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,15,72,1,1,0,17.5,1,0,0,,,,1024
3,0.461193926,0.657794584,0.925286268,Mid.252,15,200,207.38,280.235,11.46955,5.531226,72,A,1.402913952,5,0.39375,,0,0,0,4,0,3,0,0,5,0,0,,,,,,,,,12,15,83,1,0,1,,0,1,0,,,,1025
3,0.461193926,0.657794584,0.925286268,Mid.252,1,393,222.77,328.3082,14.773827,7.987579,68,A,1.324974288,3,0.39375,,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,3,14,78,1,0,1,,0,1,0,,,,1026
3,0.461193926,0.657794584,0.925286268,Mid.252,2,393,238.51,320.3664,11.240156,6.450962,66,A,1.286004456,3,0.39375,,0,0,3,0,4,0,0,0,,,,,,,,,,,,7,12,71,1,1,0,,1,0,0,ss,,,1027
3,0.461193926,0.657794584,0.925286268,Mid.252,3,393,202.4,312.4246,16.537799,7.975405,72,A,1.402913952,3,0.39375,,0,0,0,3,0,0,0,,,,,,,,,,,,,3,11,71,1,0,1,,0,0,1,,,,1028
3,0.461193926,0.657794584,0.925286268,Mid.252,4,393,166.57,304.4828,22.979008,11.081697,72,A,1.402913952,4,0.39375,,0,0,3,0,6,0,0,0,0,0,1,0,0,0,,,,,,10,18,78,1,0,1,,0,1,0,,,,1029
3,0.461193926,0.657794584,0.925286268,Mid.252,5,393,207.38,296.541,13.6241,6.756646,71,A,1.383429036,4,0.39375,,0,0,3,0,0,0,0,0,0,,,,,,,,,,,3,13,75,1,1,0,,1,0,0,ss,,,1030
3,0.461193926,0.657794584,0.925286268,Mid.252,6,393,190.53,288.5992,15.818256,8.306162,69,A,1.344459204,3,0.39375,,0,0,0,1,0,2,0,0,0,,,,,,,,,,,3,13,75,1,1,0,13.375,1,0,0,ss,,,1031
3,0.461193926,0.657794584,0.925286268,Mid.252,7,393,226.37,280.6574,8.1891,5.501949,61,A,1.188579876,0,0.39375,,0,0,,,,,,,,,,,,,,,,,,0,6,,1,0,1,,0,0,1,,,,1032
3,0.461193926,0.657794584,0.925286268,Mid.252,8,393,142.39,272.7156,24.756561,11.002916,75,A,1.4613687,5,0.39375,,0,0,0,3,0,4,0,0,0,,,,,,,,,,,7,13,73,1,0,1,,0,1,0,,,,1033
3,0.461193926,0.657794584,0.925286268,Mid.252,9,393,178.11,326.369,23.071516,12.473787,68,A,1.324974288,4,0.39375,,0,0,0,0,0,0,,,,,,,,,,,,,,0,10,71,1,0,1,,0,0,1,,,,1034
3,0.461193926,0.657794584,0.925286268,Mid.252,10,393,257.15,318.68,8.172491,4.690365,66,A,1.286004456,0,0.39375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,20,86,1,0,1,,0,1,0,,,,1035
3,0.461193926,0.657794584,0.925286268,Mid.252,11,393,226.52,310.991,12.073552,6.339819,69,A,1.344459204,4,0.39375,,0,0,0,3,,,,,,,,,,,,,,,,3,8,66,1,0,1,,0,0,1,,,,1036
3,0.461193926,0.657794584,0.925286268,Mid.252,12,393,182.29,303.302,19.395436,9.353509,72,A,1.402913952,5,0.39375,,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,,,,,9,19,78,1,0,1,,0,1,0,,,,1037
3,0.461193926,0.657794584,0.925286268,Mid.252,13,393,204.14,295.613,14.104577,8.345903,65,A,1.26651954,3,0.39375,,0,0,0,2,0,0,,,,,,,,,,,,,,2,10,68,1,0,1,,0,0,1,,,,1038
3,0.461193926,0.657794584,0.925286268,Mid.252,14,393,220.84,287.924,10.10507,5.627685,67,A,1.305489372,0,0.39375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91,0,0,1,,0,1,0,,,,1039
3,0.461193926,0.657794584,0.925286268,Mid.281,1,0,233.9,328.3082,12.96226,5.761005,75,B,1.4961513,0,0.392361111,,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,,83,0,0,1,,0,1,0,,,,1040
3,0.461193926,0.657794584,0.925286268,Mid.281,2,0,160,320.3664,26.542826,12.117799,74,B,1.476202616,6,0.392361111,,0,0,0,0,0,3,0,,,,,,,,,,,,,3,11,73,1,0,1,,0,0,1,,,,1041
3,0.461193926,0.657794584,0.925286268,Mid.281,3,0,196.42,312.4246,17.742887,8.556562,72,B,1.436305248,5,0.392361111,,0,0,0,4,0,4,0,0,5,0,,,,,,,,,,13,14,79,1,0,1,,0,1,0,,,,1042
3,0.461193926,0.657794584,0.925286268,Mid.281,4,0,166.57,304.4828,23.06035,10.527917,74,B,1.476202616,5,0.392361111,,0,0,0,0,0,4,0,0,3,0,,,,,,,,,,7,14,79,1,0,1,,0,1,0,,,,1043
3,0.461193926,0.657794584,0.925286268,Mid.281,5,0,145.65,296.541,27.18079,13.47986,71,B,1.416356564,4,0.392361111,,0,0,0,0,0,4,0,1,0,,,,,,,,,,,5,13,,1,0,1,,0,1,0,,,,1044
3,0.461193926,0.657794584,0.925286268,Mid.281,6,0,199.61,288.5992,14.094417,7.400975,69,B,1.376459196,4,0.392361111,,0,0,0,4,0,0,0,0,,,,,,,,,,,,4,12,68,1,0,1,,0,1,0,,,,1045
3,0.461193926,0.657794584,0.925286268,Mid.281,7,0,170.6,280.6574,19.031438,8.458417,75,B,1.4961513,4,0.392361111,,0,0,0,4,0,3,0,0,,,,,,,,,,,,7,12,75,1,0,1,,0,1,0,,,,1046
3,0.461193926,0.657794584,0.925286268,Mid.281,8,0,198.21,272.7156,12.199314,5.723078,73,B,1.456253932,3,0.392361111,,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,,,9,21,78,1,0,1,,0,1,0,,,,1047
3,0.461193926,0.657794584,0.925286268,Mid.281,9,0,154.9,326.369,28.490931,12.662636,75,B,1.4961513,7,0.392361111,,0,0,4,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,17,,85,0,0,1,,0,1,0,,,,1048
3,0.461193926,0.657794584,0.925286268,Mid.281,10,0,201.94,318.68,17.44121,8.898577,70,B,1.39640788,3,0.392361111,,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,,,,,7,19,76,1,0,1,,0,1,0,,,,1049
3,0.461193926,0.657794584,0.925286268,Mid.281,11,0,162.64,310.991,24.781692,11.951047,72,B,1.436305248,4,0.392361111,,0,0,0,4,0,0,3,0,2,,,,,,,,,,,9,13,76,1,0,1,,0,1,0,,,,1050
3,0.461193926,0.657794584,0.925286268,Mid.281,12,0,162.55,303.302,23.845764,12.521405,69,B,1.376459196,3,0.392361111,,0,0,0,3,0,4,0,0,3,,,,,,,,,,,10,13,70,1,0,1,,0,1,0,,,,1051
3,0.461193926,0.657794584,0.925286268,Mid.281,13,0,168.73,295.613,21.437574,10.937538,70,B,1.39640788,5,0.392361111,,0,0,0,0,0,,,,,,,,,,,,,,,0,9,70,1,0,1,,0,0,1,,,,1052
